id,ror,name,type,homepage_url,repos,works_count,cited_by_count,2yr_mean_citedness,h_index,i10_index,country_code,country,region,city,latitude,longitude,associated_institutions,institution_role,funder_role,publisher_role,x_concepts,works_api_url,updated_date,created_date
I4210097619,https://ror.org/00dwnzj85,Newbattle Abbey College,education,https://www.newbattleabbeycollege.ac.uk/,,14,47,0,3,2,GB,United Kingdom,,Dalkeith,55.88274,-3.067003,,I4210097619,,,"C17744445,C71924100,C199539241,C15744967,C86803240,C50522688,C162324750,C142362112,C138885662,C41008148,C144024400,C95457728,C124952713,C54355233,C18903297,C19417346,C27206212,C142724271",https://api.openalex.org/works?filter=institutions.id:I4210097619,2023-06-08,2022-02-02
I4210117683,https://ror.org/02gev8286,Michigan Food & Farming Systems,nonprofit,https://www.miffs.org/,,2,47,0,1,1,US,United States,Michigan,Okemos,42.680943,-84.43954,,I4210117683,,,"C86803240,C18903297,C31972630,C33923547,C41008148,C55952523,C71924100,C111368507,C115961682,C120665830,C121332964,C127313418,C142362112,C142724271,C144027150,C153294291,C153349607,C154945302,C178790620,C185592680,C188721877,C200215109,C205649164,C206139338,C505681258",https://api.openalex.org/works?filter=institutions.id:I4210117683,2023-06-08,2022-02-02
I4210159559,https://ror.org/0527dhk70,Athens Research and Technology (United States),company,https://www.athensresearch.com/,,5,47,0,3,1,US,United States,Georgia,Athens,33.986774,-83.33138,,I4210159559,,,"C71924100,C86803240,C55493867,C178790620,C199539241,C153911025,C185592680,C17744445,C54355233,C70410870,C89423630,C46141821,C18903297,C25642318,C33923547,C39896193,C15744967,C49453240,C50522688,C64943373,C105795698,C106906290,C111368507,C111472728,C121332964",https://api.openalex.org/works?filter=institutions.id:I4210159559,2023-06-08,2022-02-02
I2803050872,https://ror.org/00aeqjw83,Jessie McPherson Private Hospital,healthcare,http://jessiemcpherson.com.au/,,3,45,0,3,2,AU,Australia,Victoria,Clayton South,-37.92048,145.12334,"I56590836,I78570951",I2803050872,,,"C15744967,C144133560,C71924100,C162324750,C142724271,C144024400,C77805123,C86803240,C105795698,C107038049,C111472728,C117893075,C121332964,C124952713,C127413603,C131872663,C138885662,C142362112,C149923435,C159110408,C162853370,C182306322,C187212893,C191925411,C199033989",https://api.openalex.org/works?filter=institutions.id:I2803050872,2023-06-08,2018-05-17
I4210131347,https://ror.org/03wmjwc96,Federal Office of Information Technology Systems and Telecommunication,government,http://www.bit.admin.ch/index.html?lang=en,,2,45,0,1,1,CH,Switzerland,,Bern,46.940304,7.435441,,I4210131347,,,"C17744445,C31258907,C38652104,C41008148,C111919701,C199360897,C199539241,C527648132,C527821871,C41895202,C59241245,C79373723,C79974875,C95457728,C98045186,C103377522,C107038049,C108827166,C110875604,C555379026,C114869243,C121332964,C136764020,C138147947,C138885662",https://api.openalex.org/works?filter=institutions.id:I4210131347,2023-06-08,2022-02-02
I4210150490,https://ror.org/051p1yx12,Egetaepper (Denmark),company,https://www.egecarpets.dk/,,8,45,0,3,2,DK,Denmark,,Herning,56.13553,9.041207,,I4210150490,,,"C41008148,C86803240,C144133560,C17744445,C39432304,C162324750,C91375879,C71924100,C107826830,C126322002,C205649164",https://api.openalex.org/works?filter=institutions.id:I4210150490,2023-06-08,2022-02-02
I4210102742,https://ror.org/01k073v05,Macon County History Museum,archive,http://www.mchmdecatur.org/,,1,44,0,1,1,US,United States,Illinois,Decatur,39.846752,-88.86992,,I4210102742,,,"C16005928,C33923547,C44249647,C71924100,C82789193,C86803240,C99454951,C105795698,C116675565,C126322002,C142724271,C159047783,C203014093,C2780318139",https://api.openalex.org/works?filter=institutions.id:I4210102742,2023-06-08,2022-02-02
I4210140700,https://ror.org/03yc87g51,Council for Basic Education,nonprofit,http://www.c-b-e.org/,,20,44,0,3,1,US,United States,District of Columbia,Washington D.C.,38.907013,-77.057144,,I4210140700,,,"C15744967,C17744445,C33923547,C199539241,C144024400,C142362112,C124952713,C145420912,C95457728,C138885662,C41008148,C19417346,C205649164,C166957645,C162324750,C50522688,C111919701,C111472728,C71924100",https://api.openalex.org/works?filter=institutions.id:I4210140700,2023-06-08,2022-02-02
I4210133566,https://ror.org/03c84q386,McCarton Foundation,nonprofit,https://www.mccarton.org/,,1,43,0,1,1,US,United States,New York,New York,40.83997,-73.882225,,I4210133566,,,"C15744967,C71924100,C74909509,C118552586,C134362201,C150966472,C159110408,C512399662,C542102704,C2780665704",https://api.openalex.org/works?filter=institutions.id:I4210133566,2023-06-08,2022-02-02
I4210158935,https://ror.org/04p4fvj07,Brain Insights (United States),company,https://www.braininsightsonline.com/,,2,43,0,2,2,US,United States,California,Irvine,33.69121,-117.85415,,I4210158935,,,"C185592680,C54355233,C126322002,C134018914,C86803240,C55493867,C71924100,C83478079,C98274493,C104317684,C121332964,C137555145,C142724271,C143065580,C150194340,C153911025,C169760540,C170493617,C178790620,C181199279,C515207424,C529278444,C538909803,C2775838275,C2775864247",https://api.openalex.org/works?filter=institutions.id:I4210158935,2023-06-08,2022-02-02
I3009402756,https://ror.org/0465ncg47,South Country Central School District,education,http://www.southcountry.org/,,3,42,0,2,2,US,United States,New York,Brookhaven,40.76315,-72.962776,,I3009402756,,,"C121332964,C15744967,C33923547,C144024400,C144133560,C145420912,C41008148,C162324750,C17744445,C127413603,C19417346,C199539241,C111472728,C138885662,C71924100,C77805123,C86803240,C105795698,C112698675,C119599485,C126322002,C127313418,C134697681,C136764020,C138496976",https://api.openalex.org/works?filter=institutions.id:I3009402756,2023-06-08,2020-03-13
I4210092333,https://ror.org/00e73ws79,DO,other,https://www.thedolectures.com/,,5,42,0,3,1,GB,United Kingdom,,Cardigan,52.070625,-4.667274,,I4210092333,,,"C86803240,C144024400,C36289849",https://api.openalex.org/works?filter=institutions.id:I4210092333,2023-06-08,2022-02-02
I4210107655,https://ror.org/01385bp05,UbuntuNet Alliance for Research and Education Networking,nonprofit,http://www.ubuntunet.net/,,4,42,0,2,1,NL,Netherlands,,Amsterdam,52.36738,4.889098,,I4210107655,,,"C17744445,C41008148,C39549134,C138885662,C86803240,C199360897,C199539241,C144133560,C144024400,C162324750,C50522688,C56739046,C62520636,C66204764,C67363961,C76775654,C78519656,C95457728,C97355855,C98045186,C111472728,C111919701,C119599485,C121332964,C127413603",https://api.openalex.org/works?filter=institutions.id:I4210107655,2023-06-08,2022-02-02
I4210160185,https://ror.org/054b1ew30,Clean Needles Now,other,https://www.cleanneedlesnow.org/,,2,41,0,2,2,US,United States,California,Los Angeles,34.073483,-118.26574,,I4210160185,,,"C199539241,C144133560,C136264566,C105795698,C17744445,C162324750,C162853370,C33923547,C127413603,C41008148,C2780378061,C199360897,C77805123,C86803240,C93360035,C95457728,C98045186,C108170787,C108827166,C111472728,C111919701,C115903868,C118552586,C136197465,C138496976",https://api.openalex.org/works?filter=institutions.id:I4210160185,2023-06-08,2022-02-02
I4210127007,https://ror.org/03rce1k45,Daniel Boone Regional Library,archive,https://www.dbrl.org/,,6,40,0,1,1,US,United States,Missouri,Columbia,38.951557,-92.33937,,I4210127007,,,"C41008148,C144024400,C127413603,C17744445,C136764020",https://api.openalex.org/works?filter=institutions.id:I4210127007,2023-06-08,2022-02-02
I4210093788,https://ror.org/00mc8r278,Lee & Man Chemical Company (China),company,http://www.leemanchemical.com/,,3,39,10.0,2,1,CN,China,,Hong Kong,22.31179,114.22484,,I4210093788,,,"C121332964,C159985019,C127413603,C192562407,C87717796,C41008148,C151730666,C523546767,C528095902,C54355233,C127313418,C178790620,C39432304,C97355855,C185592680,C42360764,C86803240,C71924100,C75473681,C85296223,C94061648,C94293008,C104232198,C107872376,C113196181",https://api.openalex.org/works?filter=institutions.id:I4210093788,2023-06-08,2022-02-02
I4210105329,https://ror.org/01f0ynj82,Erie Neighborhood House,nonprofit,https://eriehouse.org/,,2,39,0,1,1,US,United States,Illinois,Chicago,41.894825,-87.67005,,I4210105329,,,"C162324750,C17744445,C86803240,C199539241,C71924100,C142724271,C50522688,C511355011,C99454951,C15744967,C2779422640,C2780221984,C2780586474,C126322002,C134018914,C118518473,C138496976,C138816342,C142362112,C144024400,C153349607,C154945302,C155164915,C159110408,C166957645",https://api.openalex.org/works?filter=institutions.id:I4210105329,2023-06-08,2022-02-02
I4210113423,https://ror.org/02f8b2d05,Bama Gruppen (Norway),company,http://www.bama.no/,,2,39,0,2,2,NO,Norway,,Oslo,59.93344,10.805581,,I4210113423,,,"C2742236,C3116431,C10138342,C15744967,C17744445,C18903297,C22212356,C33923547,C39432304,C41008148,C50522688,C62520636,C71924100,C86803240,C99454951,C105795698,C119599485,C121332964,C127413603,C144133560,C147176958,C155202549,C162324750,C170154142,C182306322",https://api.openalex.org/works?filter=institutions.id:I4210113423,2023-06-08,2022-02-02
I4210125807,https://ror.org/03fd2y933,Stichting Agis Zorginnovatiefonds,other,http://www.stichtingagis.nl/,,2,39,0,1,1,NL,Netherlands,,Amersfoort,52.15497,5.393554,,I4210125807,,,"C126322002,C162324750,C71924100,C33923547,C50522688,C54355233,C55493867,C77350462,C86803240,C104317684,C105795698,C118552586,C126838900,C134305767,C138885662,C139719470,C141071460,C142362112,C142724271,C160735492,C165556158,C185592680,C195910791,C199539241,C512399662",https://api.openalex.org/works?filter=institutions.id:I4210125807,2023-06-08,2022-02-02
I4210165238,https://ror.org/05kg2q446,University Health Conway,healthcare,http://www.uhsystem.com/conway/home,,3,39,0,1,1,US,United States,Louisiana,Shreveport,32.45072,-92.10652,,I4210165238,,,"C71924100,C141071460,C126322002,C33923547,C44249647,C50382708,C54355233,C55493867,C86803240,C105795698,C121608353,C126838900,C129470790,C143998085,C164705383,C170493617,C185592680,C203014093,C207103383,C530470458,C2776268601,C2776694085,C2776914184,C2778292576,C2779013556",https://api.openalex.org/works?filter=institutions.id:I4210165238,2023-06-08,2022-02-02
I4210102002,https://ror.org/017t65n61,North Carolina Families United,nonprofit,http://www.ncfamiliesunited.org/,,2,38,0,2,1,US,United States,North Carolina,Greensboro,36.069096,-79.79226,,I4210102002,,,"C162324750,C144024400,C75630572,C71924100,C15744967,C509550671,C27415008,C31258907,C41008148,C50522688,C62520636,C70410870,C73484699,C77805123,C78519656,C86803240,C97355855,C99454951,C102587632,C106159729,C106306483,C118552586,C121332964,C127413603,C133425853",https://api.openalex.org/works?filter=institutions.id:I4210102002,2023-06-08,2022-02-02
I4210115735,https://ror.org/02282f973,Spot On Sciences (United States),company,http://www.spotonsciences.com/,,1,38,0,1,1,US,United States,Texas,Austin,30.351727,-97.710396,,I4210115735,,,"C86803240,C505870484,C2778891732,C2779363728,C2909208804,C2994167347",https://api.openalex.org/works?filter=institutions.id:I4210115735,2023-06-08,2022-02-02
I4210140400,https://ror.org/031hkyx15,Johnson & Johnson (Hungary),company,https://www.jnj.com/,,1,38,0,1,1,HU,Hungary,,Budapest,47.49806,19.02199,I1330063522,I4210140400,,,"C15744967,C27081682,C33923547,C41008148,C71924100,C83849319,C86803240,C98274493,C105795698,C118552586,C126322002,C138496976,C142724271,C187212893,C197934379,C199360897,C204787440,C557119937,C2776000289,C2776412080,C2778375690,C2779134260,C2779158372,C2779734285,C2780057945",https://api.openalex.org/works?filter=institutions.id:I4210140400,2023-06-08,2022-02-02
I4210105445,https://ror.org/01902pd86,Manchester Digital Development Agency,other,http://www.manchester.gov.uk/smartercity,,9,37,0,1,1,GB,United Kingdom,,Manchester,53.478672,-2.244641,I2801041560,I4210105445,,,"C41008148,C127413603,C199539241,C162324750,C144133560,C136764020,C17744445,C10138342,C111919701,C86803240,C205649164,C142362112,C201995342,C105639569,C136264566,C2776034101,C138885662,C144024400,C50522688,C76155785,C2910001868,C108827166,C3020782553,C39432304,C110875604",https://api.openalex.org/works?filter=institutions.id:I4210105445,2023-06-08,2022-02-02
I4210147129,https://ror.org/04k00np26,BrainAid (United States),company,http://www.brainaid.com/,,4,37,0,2,2,US,United States,California,Mountain View,37.385956,-122.085045,,I4210147129,,,"C33923547,C199360897,C86803240,C41008148,C111919701,C154945302,C105795698,C89505385,C107457646,C71924100,C55493867,C15744967,C118552586,C119857082,C185592680,C187736073,C67712803,C68387754,C162324750,C94375191,C95190672,C98274493,C98763669,C104317684,C106189395",https://api.openalex.org/works?filter=institutions.id:I4210147129,2023-06-08,2022-02-02
I4210163667,https://ror.org/044wb9t02,School of Clinical Research,education,,,3,37,0,2,2,US,United States,Florida,Miami,,,,I4210163667,,,"C71924100,C86803240,C142724271,C54355233,C36289849,C39432304,C40010229,C44519122,C56995899,C70410870,C85973986,C118552586,C126322002,C127313418,C141071460,C144024400,C144133560,C159110408,C159390177,C162853370,C167135981,C172680121,C187212893,C542102704,C2777698361",https://api.openalex.org/works?filter=institutions.id:I4210163667,2023-06-08,2022-02-02
I4210145568,https://ror.org/05bt5dg04,Institute for Family Development,nonprofit,http://www.institutefamily.org/,,2,36,0,1,1,US,United States,Washington,Federal Way,47.29689,-122.312675,,I4210145568,,,"C138885662,C15708023,C15744967,C18762648,C41008148,C41895202,C62520636,C77805123,C78519656,C90734943,C97355855,C121332964,C127413603,C142362112,C11171543,C154945302",https://api.openalex.org/works?filter=institutions.id:I4210145568,2023-06-08,2022-02-02
I4210151954,https://ror.org/04mteaa42,Rebuilding Together NYC,nonprofit,https://rebuildnyc.org/,,1,36,0,1,1,US,United States,New York,New York,40.671608,-73.993515,,I4210151954,,,"C10138342,C15744967,C17744445,C33923547,C39549134,C39896193,C41008148,C50522688,C71750763,C71924100,C74909509,C99454951,C105795698,C112698675,C118552586,C136764020,C138816342,C142724271,C144024400,C144133560,C149923435,C159110408,C160735492,C162324750,C162853370",https://api.openalex.org/works?filter=institutions.id:I4210151954,2023-06-08,2022-02-02
I2799717943,https://ror.org/01ncpsy43,Wisconsin Department of Administration,government,http://www.doa.state.wi.us/Home,,2,35,0,1,1,US,United States,Wisconsin,Madison,43.078506,-89.37738,,I2799717943,,,"C127413603,C18903297,C86803240,C33923547,C105795698,C62520636,C162324750,C119599485,C121332964,C41008148,C45237549,C78519656,C97355855,C110354214,C134560507,C136197465,C136264566,C144133560,C154945302,C162853370,C175444787,C175605778,C184356942,C186370098,C187736073",https://api.openalex.org/works?filter=institutions.id:I2799717943,2023-06-08,2018-05-17
I4210133839,https://ror.org/03dgybn05,Izip (Czechia),company,http://www.izip.cz/,,4,35,0,1,1,CZ,Czechia,,Prague,50.104347,14.483904,,I4210133839,,,"C71924100,C41008148,C35578498,C41895202,C77088390,C89198739,C103520596,C111919701,C119857082,C120567893,C121332964,C124101348,C136764020,C138885662,C149091818,C154945302,C162324750,C177212765,C186846655,C187736073,C197046077,C199360897,C206497026,C529173508,C547195049",https://api.openalex.org/works?filter=institutions.id:I4210133839,2023-06-08,2022-02-02
I4210150898,https://ror.org/05pq72r61,Poliklinika Budějovická,facility,http://www.poliklinika-budejovicka.cz/,,4,35,0,1,1,CZ,Czechia,,Prague,50.04293,14.451089,,I4210150898,,,"C71924100,C121332964,C86803240,C27206212,C138885662,C101180180,C121158502,C126322002,C142724271,C147483822,C153911025,C159654299,C161191863,C163764329,C203014093,C2776260265,C2777077863,C2777575956,C2778917330,C2779134260,C2780366729,C2780564577,C16005928,C2984894117,C29456083",https://api.openalex.org/works?filter=institutions.id:I4210150898,2023-06-08,2022-02-02
I4210120991,https://ror.org/02x3e5q37,Weems Community Mental Health Center,healthcare,http://www.weemsmh.com/default/,,2,34,0,1,1,US,United States,Mississippi,Meridian,32.37186,-88.733055,,I4210120991,,,"C169760540,C169900460,C180747234,C86803240,C542102704,C70410870,C71924100,C118552586,C15744967,C141071460,C142362112,C142724271,C150681269,C153349607,C166957645,C168563851,C205649164,C558461103,C2776445246,C2779477915,C11171543,C2780945536,C41895202,C77805123,C95457728",https://api.openalex.org/works?filter=institutions.id:I4210120991,2023-06-08,2022-02-02
I4210127970,https://ror.org/02dfbwd57,Amedrix (Germany),company,http://www.amedrix.de/index.php?lang=en,,2,34,0,2,2,DE,Germany,,Esslingen am Neckar,48.74271,9.29688,,I4210127970,,,"C105702510,C71924100,C1491633281,C54355233,C86803240,C185592680,C126322002,C127413603,C192562407,C55493867,C136229726,C202751555,C141071460,C95444343,C106487976,C115260700,C121332964,C134018914,C142724271,C159985019,C169760540,C171056886,C189165786,C190283241,C197534660",https://api.openalex.org/works?filter=institutions.id:I4210127970,2023-06-08,2022-02-02
